Parent,Node,Branch.length,Label,Confidence,Source,Genotype,Collection_year,Location,Host,Tissue,Organism_name,Decade,Genotype_major,Tissue_clean
637,657,2.3801e-06,Internal-1104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,2163,0.0013790305,ERR731587,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
657,2031,0.0044802736,Internal-1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2031,376,0.0018688758,ERR731594,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2031,1965,0.000686215,ERR731595,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
637,1304,0.0005287128,Internal-1106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,208,0.0013019918,Internal-1107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,44,0.000912827,Internal-1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,1821,0.0057744897,ERR731609,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
44,428,0.0018471625,ERR731591,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
208,616,0.0048346299,ERR731589,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1304,1892,0.0015003515,Internal-1109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,335,0.0013210507,Internal-1110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,1516,0.0027891894,ERR731588,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
335,1066,0.0064217299,ERR731596,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1892,2292,0.0016886151,ERR731590,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1585,775,0.0015120724,ERR731592,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
516,2213,0.0018324967,ERR731593,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2157,2430,0.0039475336,ERR731597,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1222,1219,0.0156351006,s0545,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
110,837,0.0193020633,s0294,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1301,2022,0.0012792291,Internal-1111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,625,0.0147306313,s0276,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2022,462,0.0047657405,Internal-1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,2158,0.0289718987,s0250,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
462,2542,0.0133065238,s0490,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
694,681,0.0154890578,s0399,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
16,766,0.0302785287,s0346,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1856,1462,0.0019775768,Internal-1113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1462,1716,0.0058248724,Internal-1114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1716,61,0.0275085662,s0466,NA,Reference,1a,2007,USA: New York,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1716,463,0.0202556575,s0260,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1462,1551,0.026759607,s0230,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1774,319,0.0043121164,Internal-1115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1659,0.0023368152,Internal-1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,392,0.0042966505,Internal-1117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,92,0.0163451451,s0085,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
392,219,0.0244449775,Internal-1118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,1993,2.632e-06,SRR2070062,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
219,946,0.0024827124,SRR2070109,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
1659,782,0.0155189801,s0438,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
319,872,0.0136177671,s0093,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2003,1877,0.0026764886,Internal-1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1877,634,0.0022924827,Internal-1120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,1645,0.0051718667,Internal-1121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,973,0.0187734377,s0022,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1645,548,0.0230333384,s0061,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
634,1688,0.0267411855,s0262,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1877,977,0.0026023156,Internal-1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
977,738,0.0275852399,s0222,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
977,809,0.0199229488,s0453,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2348,2108,0.0036188466,Internal-1123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2108,1161,0.0192998317,s0590,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2108,1578,0.0109767422,s0066,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1140,2557,0.0054645392,Internal-1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2557,653,0.002959951,Internal-1125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,486,0.0179515778,s0186,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
653,1577,0.0054875794,Internal-1126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1577,1875,0.0245654395,s0359,NA,Reference,1a,2007,USA: New York,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1577,1025,0.0299752287,s0416,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2557,151,0.021276027,s0255,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
489,848,2.4348e-06,Internal-1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,2257,0.0015278074,Internal-1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2257,2231,0.0016883815,Internal-1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2231,2058,0.0018519298,Internal-1130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2058,2388,0.0044913847,Internal-1131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2388,39,0.0045715244,Internal-1132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,498,0.0169060412,Internal-1133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,1329,0.0084431353,SRR1170678,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
498,1959,0.0074926217,SRR1170679,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
39,1279,0.018879831,s0515,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2388,1175,0.0186341119,s0003,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2058,2378,0.0041560696,Internal-1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2378,583,0.0030019061,Internal-1135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,1167,0.0152042917,s0131,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
583,1221,0.0037128906,Internal-1136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,327,0.0040800523,Internal-1137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,1424,0.0318303833,s0090,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
327,1503,0.0259026852,s0519,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1221,1085,0.0166396165,s0340,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2378,258,0.019210981,s0333,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2231,126,0.0020354442,Internal-1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,285,0.0044866884,Internal-1139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,192,0.027254933,Internal-1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,556,0.0010077848,SRR1170674,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
192,1188,0.0023990492,SRR1170673,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
285,2342,0.0194546438,s0593,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
126,763,0.0194466282,s0324,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2257,444,0.001336144,Internal-1141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444,417,0.0018266389,Internal-1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,815,0.0029813533,Internal-1143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,8,0.0012744817,Internal-1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,1192,0.0016019692,Internal-1145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,1702,0.0047683453,Internal-1146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1702,610,0.0208651783,s0208,NA,Reference,1a,2007,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1702,251,0.0219114177,s0274,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1192,1886,0.0226611307,s0374,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
8,2048,0.0038477174,Internal-1147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2048,1294,0.0020310197,Internal-1148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1294,2464,0.0027904342,Internal-1149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2464,391,0.0025816956,Internal-1150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,1346,0.0030032105,Internal-1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1346,590,0.0037779169,Internal-1152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
590,320,0.0175472289,s0481,NA,Reference,1a,2007,Germany,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
590,2445,0.0162291764,s0063,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
1346,505,0.0031361251,Internal-1153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1368,0.0248335413,Internal-1154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1368,1310,2.4629e-06,s0351,NA,Reference,1a,2007,Germany,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1368,762,0.0023997836,s0254,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
505,1358,0.0238154883,SRR8735698,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
391,2117,0.0165726309,SRR8735743,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2464,289,0.0024818371,Internal-1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,2173,0.0028669645,Internal-1156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2173,114,0.0192206891,SRR8735838,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2173,2547,0.0027432378,Internal-1157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2547,2296,0.0262578542,SRR8735794,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2547,1642,0.0060254616,Internal-1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1642,1398,0.0151955287,Internal-1159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,2640,2.0364e-06,SRR8735723,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1398,2351,0.001103596,SRR8735724,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1642,408,0.0165455047,SRR8735721,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
289,2168,0.0031220345,Internal-1160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2168,2631,0.011052383,Internal-1161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2631,863,0.0049080447,Internal-1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,280,0.0098513054,Internal-1163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,181,0.0083273808,SRR5371632,NA,Raw reads,Unknown,2014,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
280,2442,0.006073248,SRR5371633,NA,Raw reads,Unknown,2014,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
863,2440,0.0081491221,Internal-1164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440,1467,0.0039985517,SRR5371631,NA,Raw reads,Unknown,2014,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2440,163,0.0059764611,SRR5371630,NA,Raw reads,Unknown,2014,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2631,2299,0.0036070815,Internal-1165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2299,713,0.000685556,Internal-1166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,2594,0.0010282185,SRR5371625,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
713,529,0.0003429812,Internal-1167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,499,2.8424e-06,SRR5371622,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
529,2383,0.0020564127,SRR5371623,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2299,1267,0.0006871378,SRR5371624,NA,Raw reads,Unknown,2013,Netherlands,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
2168,1823,0.0285300499,SRR8735670,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1294,2075,0.0037973544,Internal-1168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2075,2165,0.0035487955,Internal-1169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2165,1299,0.0057359478,Internal-1170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,1921,0.04364659,ERR909854,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
1299,817,0.0136273561,SRR8735845,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2165,1486,0.0099079261,Internal-1171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,2,0.0145786412,SRR8735714,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1486,1545,0.0192727299,SRR8735678,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
2075,49,0.0335033547,Internal-1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,229,0.0016318394,SRR8735774,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
49,66,0.0047747476,SRR527815,NA,Raw reads,Unknown,NA,Unknown,Unknown,NA,NA,Unknown,Unknown,NA
2048,259,0.0048996528,Internal-1173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,804,0.0187157117,Internal-1174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,1899,0.002946931,Internal-1175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1899,1800,0.0003424571,Internal-1176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,757,2.4279e-06,Internal-1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,425,1e-06,SRR5371670,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
757,1895,1e-06,SRR5371676,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1800,1463,2.2323e-06,Internal-1178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1463,386,0.0,Internal-1179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,23,0.0,SRR5371677,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
386,983,0.0,SRR5371671,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1463,1074,0.0,SRR5371672,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1899,1094,2.383e-06,SRR5371673,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
804,1709,0.0009664374,Internal-1180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1709,2511,2.1073e-06,SRR5371674,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
1709,754,0.0003426148,SRR5371675,NA,Raw reads,Unknown,2015,United Kingdom,Homo sapiens,clinical sample,NA,2010s,Unknown,clinical sample
259,1803,0.0284225836,SRR8735740,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
815,1479,0.0044261136,Internal-1181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1479,1412,0.0226313091,s0095,NA,Reference,1a,2009,Unknown,Homo sapiens,NA,hepatitis C virus genotype 1a,2000s,GT1,NA
1479,1926,0.0192193891,Internal-1182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,919,0.0061046656,SRR2070098,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
1926,894,0.0020052914,SRR2070051,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
417,2505,0.0037542424,Internal-1183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2505,1971,0.0039334533,Internal-1184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,2210,0.0170658036,s0538,NA,Reference,1a,2007,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1971,1531,0.0218856523,s0192,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2505,1425,0.0046607883,Internal-1185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,1051,0.0202169998,s0125,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1425,2429,0.0207151198,Internal-1186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2429,1529,0.0077604882,SRR2070072,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
2429,507,0.0085707225,SRR2070026,NA,Raw reads,1a,2005,USA,Homo sapiens,blood,NA,2000s,GT1,blood
444,1798,0.0015874509,Internal-1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,144,0.0181016401,s0079,NA,Reference,1a,2007,USA: New York,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1798,2462,0.0029221076,Internal-1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2462,2060,0.0038344922,Internal-1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2060,833,0.0122018175,s0157,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2060,1739,0.020610807,s0506,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2462,895,0.0015021927,Internal-1190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
895,2608,0.0138507729,s0575,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
895,2178,0.0234442736,s0094,NA,Reference,1a,2008,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
848,603,0.0052862074,Internal-1191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,865,0.0183659586,s0182,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
603,265,0.0199451785,s0024,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
740,248,0.0012156631,Internal-1192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,304,0.0010479504,Internal-1193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,2444,0.0021345742,Internal-1194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2444,2253,0.0014379618,Internal-1195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2253,912,0.0234615982,Internal-1196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,1828,0.0054069753,SRR1170671,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
912,1575,0.0114398759,SRR1170672,NA,Raw reads,Unknown,2011,USA,Homo sapiens,Human serum,NA,2010s,Unknown,human serum
2253,1558,0.0048913414,Internal-1197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1558,1498,0.0182862554,s0238,NA,Reference,1a,2007,USA,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1558,2370,0.0124378562,s0379,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2444,2527,0.0103125296,Internal-1198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2527,1661,0.0044848038,Internal-1199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1661,1761,0.0142916509,SRR8735744,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
1661,156,0.0140182189,SRR8735859,NA,Raw reads,2,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT2,blood plasma
2527,475,0.0050251049,Internal-1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,632,0.014262496,SRR8735768,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
475,234,0.0135286768,SRR8735671,NA,Raw reads,1a,NA,United Kingdom,Homo sapiens,Blood plasma,NA,Unknown,GT1,blood plasma
304,1554,0.0012156978,Internal-1201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1554,343,0.0026630088,Internal-1202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,1261,0.0208518357,s0448,NA,Reference,1a,2007,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
343,1410,0.0177862787,s0500,NA,Reference,1a,2008,USA: Massachusetts,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
1554,2578,2.1918e-06,Internal-1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2578,577,0.0040290496,Internal-1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,707,0.0212608962,s0574,NA,Reference,1a,2008,USA: Tennessee,Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
577,1382,0.0189014457,s0071,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
2578,73,0.0057288231,Internal-1205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,2312,0.0175477676,s0080,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
73,1357,0.0191249458,s0394,NA,Reference,1a,2009,"USA: Massachusetts, Boston area",Homo sapiens,blood,hepatitis C virus genotype 1a,2000s,GT1,blood
248,1007,0.0018503196,Internal-1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1007,2564,0.0013426807,Internal-1207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
